tas,"	Year", Month, Country, ISO3, ISO2
19.052,1905,9,NAM,,
21.7087,1905,10,NAM,,
22.9352,1905,11,NAM,,
24.0402,1905,12,NAM,,
24.1935,1906,1,NAM,,
23.2996,1906,2,NAM,,
22.2801,1906,3,NAM,,
20.027,1906,4,NAM,,
16.9221,1906,5,NAM,,
14.3523,1906,6,NAM,,
13.794,1906,7,NAM,,
15.2998,1906,8,NAM,,
19.0005,1906,9,NAM,,
21.0878,1906,10,NAM,,
22.6717,1906,11,NAM,,
23.5938,1906,12,NAM,,
23.8227,1907,1,NAM,,
23.2537,1907,2,NAM,,
22.3645,1907,3,NAM,,
19.8524,1907,4,NAM,,
16.4973,1907,5,NAM,,
14.2349,1907,6,NAM,,
13.8432,1907,7,NAM,,
15.6773,1907,8,NAM,,
18.971,1907,9,NAM,,
21.1811,1907,10,NAM,,
22.5547,1907,11,NAM,,
23.4911,1907,12,NAM,,
23.8242,1908,1,NAM,,
23.5265,1908,2,NAM,,
22.3256,1908,3,NAM,,
19.6647,1908,4,NAM,,
16.9234,1908,5,NAM,,
14.2868,1908,6,NAM,,
14.0397,1908,7,NAM,,
15.8813,1908,8,NAM,,
19.2283,1908,9,NAM,,
21.4474,1908,10,NAM,,
22.7214,1908,11,NAM,,
23.9817,1908,12,NAM,,
23.9585,1909,1,NAM,,
23.2371,1909,2,NAM,,
22.0012,1909,3,NAM,,
19.8337,1909,4,NAM,,
16.7943,1909,5,NAM,,
14.4471,1909,6,NAM,,
14.1467,1909,7,NAM,,
15.9019,1909,8,NAM,,
19.1171,1909,9,NAM,,
21.2635,1909,10,NAM,,
23.0015,1909,11,NAM,,
23.6838,1909,12,NAM,,
24.0072,1910,1,NAM,,
23.3638,1910,2,NAM,,
22.3379,1910,3,NAM,,
20.0921,1910,4,NAM,,
16.8045,1910,5,NAM,,
14.1261,1910,6,NAM,,
14.0364,1910,7,NAM,,
15.7254,1910,8,NAM,,
18.9858,1910,9,NAM,,
21.1623,1910,10,NAM,,
22.334,1910,11,NAM,,
23.9261,1910,12,NAM,,
24.0119,1911,1,NAM,,
23.6397,1911,2,NAM,,
22.2365,1911,3,NAM,,
20.0689,1911,4,NAM,,
16.6138,1911,5,NAM,,
13.9765,1911,6,NAM,,
13.7942,1911,7,NAM,,
15.565,1911,8,NAM,,
18.8521,1911,9,NAM,,
21.759,1911,10,NAM,,
22.9527,1911,11,NAM,,
24.4237,1911,12,NAM,,
24.3332,1912,1,NAM,,
23.5063,1912,2,NAM,,
22.4328,1912,3,NAM,,
20.51,1912,4,NAM,,
17.1104,1912,5,NAM,,
14.2054,1912,6,NAM,,
14.0075,1912,7,NAM,,
15.7713,1912,8,NAM,,
18.5501,1912,9,NAM,,
21.6278,1912,10,NAM,,
23.2896,1912,11,NAM,,
24.0906,1912,12,NAM,,
24.4077,1913,1,NAM,,
23.5707,1913,2,NAM,,
22.4552,1913,3,NAM,,
20.2629,1913,4,NAM,,
16.8767,1913,5,NAM,,
14.3635,1913,6,NAM,,
13.95,1913,7,NAM,,
16.1088,1913,8,NAM,,
18.8757,1913,9,NAM,,
21.3581,1913,10,NAM,,
22.9113,1913,11,NAM,,
24.1867,1913,12,NAM,,
24.5091,1914,1,NAM,,
23.628,1914,2,NAM,,
22.6215,1914,3,NAM,,
20.4557,1914,4,NAM,,
17.1539,1914,5,NAM,,
14.2216,1914,6,NAM,,
13.9251,1914,7,NAM,,
15.5691,1914,8,NAM,,
19.4411,1914,9,NAM,,
21.86,1914,10,NAM,,
22.6909,1914,11,NAM,,
23.7993,1914,12,NAM,,
24.4326,1915,1,NAM,,
23.6507,1915,2,NAM,,
22.3765,1915,3,NAM,,
20.1365,1915,4,NAM,,
16.8027,1915,5,NAM,,
14.3293,1915,6,NAM,,
13.6856,1915,7,NAM,,
15.9046,1915,8,NAM,,
18.9735,1915,9,NAM,,
21.431,1915,10,NAM,,
22.8963,1915,11,NAM,,
24.0173,1915,12,NAM,,
24.1256,1916,1,NAM,,
23.9478,1916,2,NAM,,
22.5342,1916,3,NAM,,
20.1525,1916,4,NAM,,
16.416,1916,5,NAM,,
14.1791,1916,6,NAM,,
14.1786,1916,7,NAM,,
15.4592,1916,8,NAM,,
19.0322,1916,9,NAM,,
21.7591,1916,10,NAM,,
22.9546,1916,11,NAM,,
23.9406,1916,12,NAM,,
24.103,1917,1,NAM,,
23.6164,1917,2,NAM,,
22.3468,1917,3,NAM,,
20.1127,1917,4,NAM,,
16.6426,1917,5,NAM,,
14.182,1917,6,NAM,,
13.8021,1917,7,NAM,,
15.3835,1917,8,NAM,,
18.8938,1917,9,NAM,,
21.6314,1917,10,NAM,,
22.7186,1917,11,NAM,,
23.7261,1917,12,NAM,,
23.65,1918,1,NAM,,
23.5155,1918,2,NAM,,
22.0883,1918,3,NAM,,
19.8117,1918,4,NAM,,
16.3102,1918,5,NAM,,
14.3965,1918,6,NAM,,
14.2351,1918,7,NAM,,
15.3017,1918,8,NAM,,
18.9259,1918,9,NAM,,
21.3744,1918,10,NAM,,
22.4792,1918,11,NAM,,
23.6881,1918,12,NAM,,
24.0046,1919,1,NAM,,
23.6039,1919,2,NAM,,
22.4302,1919,3,NAM,,
20.6201,1919,4,NAM,,
16.5113,1919,5,NAM,,
14.3804,1919,6,NAM,,
14.3042,1919,7,NAM,,
15.6948,1919,8,NAM,,
18.7696,1919,9,NAM,,
21.414,1919,10,NAM,,
22.6808,1919,11,NAM,,
23.941,1919,12,NAM,,
24.6946,1920,1,NAM,,
23.3594,1920,2,NAM,,
22.0902,1920,3,NAM,,
20.182,1920,4,NAM,,
16.8697,1920,5,NAM,,
14.0554,1920,6,NAM,,
14.2582,1920,7,NAM,,
15.742,1920,8,NAM,,
18.9697,1920,9,NAM,,
21.1413,1920,10,NAM,,
23.175,1920,11,NAM,,
24.2999,1920,12,NAM,,
24.3646,1921,1,NAM,,
23.5622,1921,2,NAM,,
22.4922,1921,3,NAM,,
20.223,1921,4,NAM,,
16.8844,1921,5,NAM,,
14.2628,1921,6,NAM,,
13.5435,1921,7,NAM,,
15.4717,1921,8,NAM,,
18.8825,1921,9,NAM,,
21.4543,1921,10,NAM,,
22.5196,1921,11,NAM,,
23.6477,1921,12,NAM,,
24.6989,1922,1,NAM,,
23.8542,1922,2,NAM,,
22.8886,1922,3,NAM,,
20.6704,1922,4,NAM,,
17.0692,1922,5,NAM,,
14.7016,1922,6,NAM,,
14.3364,1922,7,NAM,,
16.0246,1922,8,NAM,,
19.2381,1922,9,NAM,,
20.8791,1922,10,NAM,,
22.8332,1922,11,NAM,,
24.3581,1922,12,NAM,,
23.8541,1923,1,NAM,,
23.4436,1923,2,NAM,,
22.5296,1923,3,NAM,,
19.9451,1923,4,NAM,,
16.7893,1923,5,NAM,,
14.6648,1923,6,NAM,,
14.0612,1923,7,NAM,,
16.2877,1923,8,NAM,,
18.7972,1923,9,NAM,,
21.9121,1923,10,NAM,,
23.2977,1923,11,NAM,,
24.4166,1923,12,NAM,,
24.7957,1924,1,NAM,,
23.5979,1924,2,NAM,,
22.4238,1924,3,NAM,,
20.0043,1924,4,NAM,,
16.7478,1924,5,NAM,,
14.4049,1924,6,NAM,,
13.6947,1924,7,NAM,,
15.4709,1924,8,NAM,,
18.9168,1924,9,NAM,,
21.2372,1924,10,NAM,,
22.525,1924,11,NAM,,
23.5449,1924,12,NAM,,
23.9215,1925,1,NAM,,
23.3715,1925,2,NAM,,
22.1802,1925,3,NAM,,
20.1881,1925,4,NAM,,
16.4268,1925,5,NAM,,
14.16,1925,6,NAM,,
13.7929,1925,7,NAM,,
15.6656,1925,8,NAM,,
18.4566,1925,9,NAM,,
21.2011,1925,10,NAM,,
23.0264,1925,11,NAM,,
24.3227,1925,12,NAM,,
24.9406,1926,1,NAM,,
23.9506,1926,2,NAM,,
22.4343,1926,3,NAM,,
20.4813,1926,4,NAM,,
16.8224,1926,5,NAM,,
14.3097,1926,6,NAM,,
13.3617,1926,7,NAM,,
15.3426,1926,8,NAM,,
18.8287,1926,9,NAM,,
21.2179,1926,10,NAM,,
22.6975,1926,11,NAM,,
23.8854,1926,12,NAM,,
24.6664,1927,1,NAM,,
23.8102,1927,2,NAM,,
22.6199,1927,3,NAM,,
20.4913,1927,4,NAM,,
16.659,1927,5,NAM,,
14.2368,1927,6,NAM,,
14.0336,1927,7,NAM,,
15.5083,1927,8,NAM,,
19.1952,1927,9,NAM,,
21.2902,1927,10,NAM,,
23.1757,1927,11,NAM,,
24.104,1927,12,NAM,,
24.2659,1928,1,NAM,,
23.8991,1928,2,NAM,,
22.6525,1928,3,NAM,,
20.4366,1928,4,NAM,,
16.7932,1928,5,NAM,,
14.5894,1928,6,NAM,,
13.7943,1928,7,NAM,,
15.5206,1928,8,NAM,,
19.2948,1928,9,NAM,,
21.8578,1928,10,NAM,,
23.1903,1928,11,NAM,,
24.3308,1928,12,NAM,,
24.5296,1929,1,NAM,,
23.9235,1929,2,NAM,,
22.1885,1929,3,NAM,,
20.0795,1929,4,NAM,,
17.1997,1929,5,NAM,,
14.8002,1929,6,NAM,,
13.9581,1929,7,NAM,,
15.6444,1929,8,NAM,,
19.2406,1929,9,NAM,,
22.0102,1929,10,NAM,,
23.3299,1929,11,NAM,,
23.87,1929,12,NAM,,
24.1272,1930,1,NAM,,
23.7975,1930,2,NAM,,
22.5065,1930,3,NAM,,
20.0984,1930,4,NAM,,
16.6574,1930,5,NAM,,
14.2902,1930,6,NAM,,
14.0845,1930,7,NAM,,
15.4952,1930,8,NAM,,
18.5448,1930,9,NAM,,
21.6892,1930,10,NAM,,
23.5101,1930,11,NAM,,
24.2937,1930,12,NAM,,
25.2298,1931,1,NAM,,
25.1079,1931,2,NAM,,
23.6866,1931,3,NAM,,
20.0796,1931,4,NAM,,
18.8111,1931,5,NAM,,
15.5697,1931,6,NAM,,
13.3011,1931,7,NAM,,
15.8839,1931,8,NAM,,
18.8109,1931,9,NAM,,
20.6488,1931,10,NAM,,
23.4261,1931,11,NAM,,
23.8015,1931,12,NAM,,
24.359,1932,1,NAM,,
23.6587,1932,2,NAM,,
23.0423,1932,3,NAM,,
22.4852,1932,4,NAM,,
17.4552,1932,5,NAM,,
14.2255,1932,6,NAM,,
12.8836,1932,7,NAM,,
16.2512,1932,8,NAM,,
17.8373,1932,9,NAM,,
21.8624,1932,10,NAM,,
23.3188,1932,11,NAM,,
24.2967,1932,12,NAM,,
24.9925,1933,1,NAM,,
24.6509,1933,2,NAM,,
23.7537,1933,3,NAM,,
21.3941,1933,4,NAM,,
17.8486,1933,5,NAM,,
14.3773,1933,6,NAM,,
14.0899,1933,7,NAM,,
16.1368,1933,8,NAM,,
19.1449,1933,9,NAM,,
22.4487,1933,10,NAM,,
22.3748,1933,11,NAM,,
24.1953,1933,12,NAM,,
23.8077,1934,1,NAM,,
22.7986,1934,2,NAM,,
22.1336,1934,3,NAM,,
21.0696,1934,4,NAM,,
17.9978,1934,5,NAM,,
15.9865,1934,6,NAM,,
13.8097,1934,7,NAM,,
16.3866,1934,8,NAM,,
19.2634,1934,9,NAM,,
20.3368,1934,10,NAM,,
22.3205,1934,11,NAM,,
23.7434,1934,12,NAM,,
24.3608,1935,1,NAM,,
23.4498,1935,2,NAM,,
22.2167,1935,3,NAM,,
20.0751,1935,4,NAM,,
16.4234,1935,5,NAM,,
13.5781,1935,6,NAM,,
14.1982,1935,7,NAM,,
14.8712,1935,8,NAM,,
18.1856,1935,9,NAM,,
22.7807,1935,10,NAM,,
22.3257,1935,11,NAM,,
23.8879,1935,12,NAM,,
23.4844,1936,1,NAM,,
23.1018,1936,2,NAM,,
22.0992,1936,3,NAM,,
20.7562,1936,4,NAM,,
15.9853,1936,5,NAM,,
15.5267,1936,6,NAM,,
14.5377,1936,7,NAM,,
16.9475,1936,8,NAM,,
18.7185,1936,9,NAM,,
21.0441,1936,10,NAM,,
22.5006,1936,11,NAM,,
23.6944,1936,12,NAM,,
24.1478,1937,1,NAM,,
23.3693,1937,2,NAM,,
22.3864,1937,3,NAM,,
20.6816,1937,4,NAM,,
17.4158,1937,5,NAM,,
13.8625,1937,6,NAM,,
13.0319,1937,7,NAM,,
16.6775,1937,8,NAM,,
18.0937,1937,9,NAM,,
21.6807,1937,10,NAM,,
23.317,1937,11,NAM,,
23.6334,1937,12,NAM,,
24.3488,1938,1,NAM,,
23.7765,1938,2,NAM,,
23.0258,1938,3,NAM,,
20.5326,1938,4,NAM,,
17.3763,1938,5,NAM,,
15.0396,1938,6,NAM,,
14.1529,1938,7,NAM,,
15.6863,1938,8,NAM,,
18.036,1938,9,NAM,,
21.4134,1938,10,NAM,,
21.3944,1938,11,NAM,,
23.5706,1938,12,NAM,,
24.443,1939,1,NAM,,
22.9113,1939,2,NAM,,
22.3978,1939,3,NAM,,
20.0513,1939,4,NAM,,
17.403,1939,5,NAM,,
15.0356,1939,6,NAM,,
14.77,1939,7,NAM,,
15.2895,1939,8,NAM,,
18.3388,1939,9,NAM,,
21.2831,1939,10,NAM,,
22.4559,1939,11,NAM,,
23.9644,1939,12,NAM,,
24.4334,1940,1,NAM,,
24.0081,1940,2,NAM,,
22.6423,1940,3,NAM,,
20.2003,1940,4,NAM,,
17.0393,1940,5,NAM,,
15.0305,1940,6,NAM,,
14.5017,1940,7,NAM,,
17.4055,1940,8,NAM,,
18.7304,1940,9,NAM,,
22.6081,1940,10,NAM,,
22.3746,1940,11,NAM,,
24.8401,1940,12,NAM,,
24.8882,1941,1,NAM,,
24.5784,1941,2,NAM,,
23.9208,1941,3,NAM,,
21.3895,1941,4,NAM,,
18.6854,1941,5,NAM,,
15.5728,1941,6,NAM,,
15.5118,1941,7,NAM,,
17.143,1941,8,NAM,,
18.1953,1941,9,NAM,,
22.8424,1941,10,NAM,,
22.8651,1941,11,NAM,,
23.9236,1941,12,NAM,,
24.87,1942,1,NAM,,
25.0359,1942,2,NAM,,
23.3382,1942,3,NAM,,
20.8718,1942,4,NAM,,
17.1244,1942,5,NAM,,
14.7818,1942,6,NAM,,
14.945,1942,7,NAM,,
16.3062,1942,8,NAM,,
19.5721,1942,9,NAM,,
21.068,1942,10,NAM,,
23.5607,1942,11,NAM,,
23.6079,1942,12,NAM,,
24.3527,1943,1,NAM,,
23.597,1943,2,NAM,,
23.3033,1943,3,NAM,,
20.6049,1943,4,NAM,,
17.3461,1943,5,NAM,,
14.7689,1943,6,NAM,,
13.9077,1943,7,NAM,,
14.7576,1943,8,NAM,,
19.0385,1943,9,NAM,,
22.4803,1943,10,NAM,,
22.4504,1943,11,NAM,,
23.5584,1943,12,NAM,,
24.7481,1944,1,NAM,,
23.8744,1944,2,NAM,,
23.3647,1944,3,NAM,,
21.4267,1944,4,NAM,,
16.1755,1944,5,NAM,,
13.8503,1944,6,NAM,,
14.8237,1944,7,NAM,,
16.9226,1944,8,NAM,,
18.4205,1944,9,NAM,,
23.058,1944,10,NAM,,
23.4919,1944,11,NAM,,
24.4981,1944,12,NAM,,
25.1629,1945,1,NAM,,
25.615,1945,2,NAM,,
23.1553,1945,3,NAM,,
22.002,1945,4,NAM,,
17.011,1945,5,NAM,,
13.9593,1945,6,NAM,,
14.7081,1945,7,NAM,,
17.7197,1945,8,NAM,,
21.1734,1945,9,NAM,,
21.2825,1945,10,NAM,,
23.939,1945,11,NAM,,
24.0358,1945,12,NAM,,
24.544,1946,1,NAM,,
24.6376,1946,2,NAM,,
23.1253,1946,3,NAM,,
21.4906,1946,4,NAM,,
17.644,1946,5,NAM,,
15.309,1946,6,NAM,,
14.5808,1946,7,NAM,,
16.0339,1946,8,NAM,,
19.2736,1946,9,NAM,,
21.4693,1946,10,NAM,,
23.3801,1946,11,NAM,,
24.7132,1946,12,NAM,,
24.8105,1947,1,NAM,,
25.3083,1947,2,NAM,,
23.0559,1947,3,NAM,,
21.1798,1947,4,NAM,,
17.7947,1947,5,NAM,,
14.6854,1947,6,NAM,,
12.5708,1947,7,NAM,,
16.7234,1947,8,NAM,,
18.7972,1947,9,NAM,,
22.3592,1947,10,NAM,,
23.4451,1947,11,NAM,,
23.9143,1947,12,NAM,,
24.122,1948,1,NAM,,
23.9671,1948,2,NAM,,
21.9239,1948,3,NAM,,
20.2678,1948,4,NAM,,
17.9848,1948,5,NAM,,
15.3818,1948,6,NAM,,
14.6418,1948,7,NAM,,
17.4187,1948,8,NAM,,
18.4869,1948,9,NAM,,
21.4362,1948,10,NAM,,
22.4991,1948,11,NAM,,
23.8751,1948,12,NAM,,
25.4161,1949,1,NAM,,
23.869,1949,2,NAM,,
22.8867,1949,3,NAM,,
20.955,1949,4,NAM,,
17.8792,1949,5,NAM,,
15.5689,1949,6,NAM,,
14.8384,1949,7,NAM,,
16.0751,1949,8,NAM,,
19.8984,1949,9,NAM,,
22.554,1949,10,NAM,,
22.2587,1949,11,NAM,,
24.0366,1949,12,NAM,,
25.1273,1950,1,NAM,,
23.9869,1950,2,NAM,,
23.1178,1950,3,NAM,,
19.8054,1950,4,NAM,,
16.4498,1950,5,NAM,,
15.6623,1950,6,NAM,,
13.5338,1950,7,NAM,,
15.8065,1950,8,NAM,,
19.1982,1950,9,NAM,,
21.3925,1950,10,NAM,,
22.3938,1950,11,NAM,,
23.5438,1950,12,NAM,,
23.6878,1951,1,NAM,,
23.9369,1951,2,NAM,,
22.6199,1951,3,NAM,,
20.8992,1951,4,NAM,,
17.6655,1951,5,NAM,,
14.4614,1951,6,NAM,,
14.0633,1951,7,NAM,,
16.0655,1951,8,NAM,,
19.0963,1951,9,NAM,,
21.1889,1951,10,NAM,,
23.2058,1951,11,NAM,,
24.5435,1951,12,NAM,,
24.7632,1952,1,NAM,,
23.7257,1952,2,NAM,,
23.2787,1952,3,NAM,,
21.5574,1952,4,NAM,,
16.8193,1952,5,NAM,,
15.3442,1952,6,NAM,,
13.944,1952,7,NAM,,
15.8194,1952,8,NAM,,
18.6711,1952,9,NAM,,
22.3014,1952,10,NAM,,
23.2682,1952,11,NAM,,
23.8587,1952,12,NAM,,
25.0799,1953,1,NAM,,
23.2899,1953,2,NAM,,
22.8792,1953,3,NAM,,
20.0504,1953,4,NAM,,
17.6802,1953,5,NAM,,
13.5396,1953,6,NAM,,
13.7695,1953,7,NAM,,
15.1402,1953,8,NAM,,
19.2715,1953,9,NAM,,
22.2186,1953,10,NAM,,
22.7081,1953,11,NAM,,
23.8164,1953,12,NAM,,
24.3144,1954,1,NAM,,
23.714,1954,2,NAM,,
22.1005,1954,3,NAM,,
20.0487,1954,4,NAM,,
16.6078,1954,5,NAM,,
14.21,1954,6,NAM,,
12.769,1954,7,NAM,,
15.5677,1954,8,NAM,,
19.4091,1954,9,NAM,,
21.8574,1954,10,NAM,,
22.3272,1954,11,NAM,,
23.8821,1954,12,NAM,,
24.0131,1955,1,NAM,,
22.6002,1955,2,NAM,,
22.5863,1955,3,NAM,,
20.0541,1955,4,NAM,,
18.1931,1955,5,NAM,,
14.0372,1955,6,NAM,,
13.6057,1955,7,NAM,,
14.8089,1955,8,NAM,,
18.81,1955,9,NAM,,
20.5431,1955,10,NAM,,
22.3367,1955,11,NAM,,
23.0361,1955,12,NAM,,
24.5376,1956,1,NAM,,
22.2292,1956,2,NAM,,
21.8415,1956,3,NAM,,
20.2306,1956,4,NAM,,
15.959,1956,5,NAM,,
14.0947,1956,6,NAM,,
14.2181,1956,7,NAM,,
15.4703,1956,8,NAM,,
18.2747,1956,9,NAM,,
21.7319,1956,10,NAM,,
23.2296,1956,11,NAM,,
22.9053,1956,12,NAM,,
24.6477,1957,1,NAM,,
23.351,1957,2,NAM,,
23.3168,1957,3,NAM,,
20.5821,1957,4,NAM,,
17.487,1957,5,NAM,,
13.5524,1957,6,NAM,,
14.4636,1957,7,NAM,,
15.8742,1957,8,NAM,,
18.7895,1957,9,NAM,,
20.3961,1957,10,NAM,,
23.6459,1957,11,NAM,,
24.4939,1957,12,NAM,,
24.5076,1958,1,NAM,,
23.3946,1958,2,NAM,,
23.1358,1958,3,NAM,,
20.9552,1958,4,NAM,,
16.9781,1958,5,NAM,,
14.3719,1958,6,NAM,,
14.7252,1958,7,NAM,,
15.975,1958,8,NAM,,
19.5051,1958,9,NAM,,
21.2349,1958,10,NAM,,
23.028,1958,11,NAM,,
24.4353,1958,12,NAM,,
24.0317,1959,1,NAM,,
24.2463,1959,2,NAM,,
23.0689,1959,3,NAM,,
20.6621,1959,4,NAM,,
15.6448,1959,5,NAM,,
15.1605,1959,6,NAM,,
14.5506,1959,7,NAM,,
15.7389,1959,8,NAM,,
19.7641,1959,9,NAM,,
21.45,1959,10,NAM,,
23.3387,1959,11,NAM,,
24.1174,1959,12,NAM,,
24.684,1960,1,NAM,,
23.7699,1960,2,NAM,,
22.5168,1960,3,NAM,,
20.2426,1960,4,NAM,,
16.7159,1960,5,NAM,,
14.72,1960,6,NAM,,
13.8416,1960,7,NAM,,
16.9725,1960,8,NAM,,
20.0451,1960,9,NAM,,
22.3363,1960,10,NAM,,
23.8477,1960,11,NAM,,
23.9045,1960,12,NAM,,
23.9561,1961,1,NAM,,
23.8543,1961,2,NAM,,
22.6053,1961,3,NAM,,
20.699,1961,4,NAM,,
16.4452,1961,5,NAM,,
14.3769,1961,6,NAM,,
15.2354,1961,7,NAM,,
15.9921,1961,8,NAM,,
19.9954,1961,9,NAM,,
21.3671,1961,10,NAM,,
23.0025,1961,11,NAM,,
23.4569,1961,12,NAM,,
24.4027,1962,1,NAM,,
22.9012,1962,2,NAM,,
23.0047,1962,3,NAM,,
20.1925,1962,4,NAM,,
17.6172,1962,5,NAM,,
14.4617,1962,6,NAM,,
13.9137,1962,7,NAM,,
16.1978,1962,8,NAM,,
19.2721,1962,9,NAM,,
21.8963,1962,10,NAM,,
22.1571,1962,11,NAM,,
24.4479,1962,12,NAM,,
23.5129,1963,1,NAM,,
23.9533,1963,2,NAM,,
22.7005,1963,3,NAM,,
19.9374,1963,4,NAM,,
16.1626,1963,5,NAM,,
13.988,1963,6,NAM,,
13.4837,1963,7,NAM,,
16.1096,1963,8,NAM,,
20.9046,1963,9,NAM,,
21.9414,1963,10,NAM,,
22.9463,1963,11,NAM,,
24.3928,1963,12,NAM,,
24.7201,1964,1,NAM,,
23.9452,1964,2,NAM,,
23.1552,1964,3,NAM,,
20.4039,1964,4,NAM,,
17.6963,1964,5,NAM,,
13.0408,1964,6,NAM,,
13.699,1964,7,NAM,,
15.2834,1964,8,NAM,,
18.3543,1964,9,NAM,,
20.8825,1964,10,NAM,,
21.9225,1964,11,NAM,,
23.8955,1964,12,NAM,,
24.1765,1965,1,NAM,,
23.6394,1965,2,NAM,,
22.5046,1965,3,NAM,,
19.8038,1965,4,NAM,,
17.3456,1965,5,NAM,,
13.7073,1965,6,NAM,,
14.1795,1965,7,NAM,,
16.8178,1965,8,NAM,,
20.0186,1965,9,NAM,,
20.4865,1965,10,NAM,,
22.6935,1965,11,NAM,,
23.4574,1965,12,NAM,,
24.7373,1966,1,NAM,,
22.9454,1966,2,NAM,,
22.6736,1966,3,NAM,,
19.9416,1966,4,NAM,,
17.231,1966,5,NAM,,
15.6658,1966,6,NAM,,
13.9285,1966,7,NAM,,
16.0934,1966,8,NAM,,
18.8762,1966,9,NAM,,
22.5155,1966,10,NAM,,
23.489,1966,11,NAM,,
24.421,1966,12,NAM,,
23.8687,1967,1,NAM,,
23.4927,1967,2,NAM,,
22.0718,1967,3,NAM,,
19.2652,1967,4,NAM,,
16.8296,1967,5,NAM,,
14.3161,1967,6,NAM,,
13.594,1967,7,NAM,,
16.3652,1967,8,NAM,,
19.6706,1967,9,NAM,,
21.541,1967,10,NAM,,
23.4007,1967,11,NAM,,
24.3728,1967,12,NAM,,
24.1085,1968,1,NAM,,
23.3974,1968,2,NAM,,
22.2763,1968,3,NAM,,
19.8628,1968,4,NAM,,
16.7807,1968,5,NAM,,
12.52,1968,6,NAM,,
13.7591,1968,7,NAM,,
15.6516,1968,8,NAM,,
19.79,1968,9,NAM,,
21.7076,1968,10,NAM,,
23.7423,1968,11,NAM,,
23.7716,1968,12,NAM,,
24.8978,1969,1,NAM,,
24.0789,1969,2,NAM,,
22.979,1969,3,NAM,,
20.4304,1969,4,NAM,,
17.4297,1969,5,NAM,,
14.5314,1969,6,NAM,,
14.64,1969,7,NAM,,
16.8645,1969,8,NAM,,
18.7212,1969,9,NAM,,
20.9051,1969,10,NAM,,
23.1424,1969,11,NAM,,
24.3095,1969,12,NAM,,
24.9779,1970,1,NAM,,
24.2237,1970,2,NAM,,
23.2456,1970,3,NAM,,
21.3276,1970,4,NAM,,
17.6035,1970,5,NAM,,
14.3193,1970,6,NAM,,
13.9964,1970,7,NAM,,
15.4648,1970,8,NAM,,
18.7182,1970,9,NAM,,
22.3374,1970,10,NAM,,
22.5174,1970,11,NAM,,
23.3596,1970,12,NAM,,
24.0254,1971,1,NAM,,
23.4704,1971,2,NAM,,
23.1133,1971,3,NAM,,
20.7718,1971,4,NAM,,
17.4012,1971,5,NAM,,
14.7218,1971,6,NAM,,
14.3052,1971,7,NAM,,
15.2134,1971,8,NAM,,
19.269,1971,9,NAM,,
21.5244,1971,10,NAM,,
22.4594,1971,11,NAM,,
23.7034,1971,12,NAM,,
23.8754,1972,1,NAM,,
23.4826,1972,2,NAM,,
22.5147,1972,3,NAM,,
20.6641,1972,4,NAM,,
16.8747,1972,5,NAM,,
14.8339,1972,6,NAM,,
14.486,1972,7,NAM,,
16.0291,1972,8,NAM,,
19.5062,1972,9,NAM,,
22.8304,1972,10,NAM,,
23.9292,1972,11,NAM,,
24.8175,1972,12,NAM,,
24.9737,1973,1,NAM,,
23.2518,1973,2,NAM,,
23.416,1973,3,NAM,,
21.2925,1973,4,NAM,,
17.0676,1973,5,NAM,,
15.6068,1973,6,NAM,,
14.8363,1973,7,NAM,,
16.1009,1973,8,NAM,,
19.0081,1973,9,NAM,,
22.3225,1973,10,NAM,,
23.2792,1973,11,NAM,,
22.8317,1973,12,NAM,,
23.3175,1974,1,NAM,,
22.4379,1974,2,NAM,,
21.847,1974,3,NAM,,
19.8643,1974,4,NAM,,
16.1293,1974,5,NAM,,
13.958,1974,6,NAM,,
13.863,1974,7,NAM,,
14.6746,1974,8,NAM,,
18.2529,1974,9,NAM,,
21.1835,1974,10,NAM,,
22.2863,1974,11,NAM,,
23.6833,1974,12,NAM,,
24.4397,1975,1,NAM,,
23.997,1975,2,NAM,,
21.863,1975,3,NAM,,
20.0172,1975,4,NAM,,
16.7789,1975,5,NAM,,
15.0569,1975,6,NAM,,
13.9503,1975,7,NAM,,
15.3168,1975,8,NAM,,
19.4486,1975,9,NAM,,
20.9877,1975,10,NAM,,
23.1406,1975,11,NAM,,
23.3429,1975,12,NAM,,
23.2863,1976,1,NAM,,
22.5066,1976,2,NAM,,
21.4478,1976,3,NAM,,
19.5966,1976,4,NAM,,
16.36,1976,5,NAM,,
13.6055,1976,6,NAM,,
13.2323,1976,7,NAM,,
14.9638,1976,8,NAM,,
18.6381,1976,9,NAM,,
20.8852,1976,10,NAM,,
21.8388,1976,11,NAM,,
23.8181,1976,12,NAM,,
24.6473,1977,1,NAM,,
23.4732,1977,2,NAM,,
22.1097,1977,3,NAM,,
20.4422,1977,4,NAM,,
16.3334,1977,5,NAM,,
14.2955,1977,6,NAM,,
13.9022,1977,7,NAM,,
15.987,1977,8,NAM,,
18.6665,1977,9,NAM,,
22.0263,1977,10,NAM,,
23.4256,1977,11,NAM,,
24.0164,1977,12,NAM,,
24.3283,1978,1,NAM,,
23.0589,1978,2,NAM,,
22.4529,1978,3,NAM,,
19.5543,1978,4,NAM,,
17.1731,1978,5,NAM,,
14.459,1978,6,NAM,,
14.5333,1978,7,NAM,,
15.5657,1978,8,NAM,,
18.2939,1978,9,NAM,,
20.3784,1978,10,NAM,,
